strain	proba_A	proba_B	proba_C
NODE_0001742	0.00832552747239347	0	0.99104220577655
leaf_300	0	0	1
leaf_765	0	0	1
NODE_0001743	0.994561197953188	0	0.00536760123290032
leaf_2201	1	0	0
leaf_1356	0	0	1
leaf_2204	0.932205864533137	0.0319901782595565	0.0358039572073068
NODE_0001747	0.908713666156886	0.0405849299064295	0.0507014039366848
leaf_19	1	0	0
leaf_175	0.625505983328996	0.198313296869038	0.176180719801965
NODE_0001748	0.999952471732499	0	0
NODE_0001749	0.993172988121282	0.002831828160245	0.0039951837184736
leaf_1494	1	0	0
leaf_1892	0.930923234574256	0.034522582389515	0.0345541830362294
NODE_0001751	0.999875372836266	0	0
leaf_2103	1	0	0
NODE_0001752	0.998761835355152	0	0
leaf_761	1	0	0
NODE_0001753	0.926499491936222	0.0371584638714741	0.0363420441923036
leaf_1683	0.87053183345672	0.0662077999230605	0.0632603666202197
leaf_1838	0.87053183345672	0.0662077999230605	0.0632603666202197
NODE_0001755	0.999741610174562	0	0
leaf_1463	1	0	0
NODE_0001756	0.999719715886652	0	0
leaf_450	1	0	0
leaf_1235	1	0	0
NODE_0001757	0.999731487105159	0	0
NODE_0001758	0.995314739436722	0.00318538271486276	0.00149987784841567
leaf_1997	1	0	0
NODE_0001759	0.677728572434474	0.263386103409568	0.0588853241559587
leaf_522	0.573974248223009	0.297885790159167	0.128139961617824
NODE_0001760	0.10018994912128	0.871225764926632	0.0285842859520879
leaf_132	0.121943991766068	0.821883180302762	0.0561728279311695
leaf_195	0	1	0
NODE_0001761	0.999568976668524	0	0
leaf_1341	1	0	0
NODE_0001762	0.998984995079358	0	0
NODE_0001763	0.999438379973403	0	0
leaf_889	1	0	0
leaf_897	1	0	0
NODE_0001764	0.994267092377309	0.00231212253519589	0.00342078508749491
leaf_1820	0.931913713052364	0.034042531348942	0.0340437555986936
NODE_0001765	0.999622899399534	0	0
leaf_1055	1	0	0
leaf_1416	1	0	0
NODE_0001766	0.987687341735128	0	0.0119617785441424
NODE_0001767	0.872909727488813	0.00449730623628346	0.122592966274904
leaf_2019	1	0	0
NODE_0001768	0.0890770528930714	0.00200942817063523	0.908913518936293
NODE_0001769	0.0666925500246762	0.00207164179420247	0.931235808181121
leaf_1036	0	0	1
NODE_0001770	0.199740265777904	0.00570118301072286	0.794558551211373
leaf_299	0	0	1
leaf_551	1	0	0
NODE_0001771	0.0046241495828622	0	0.995171251689332
leaf_1911	0	0	1
NODE_0001772	0	0	0.999704822715408
leaf_1403	0	0	1
leaf_1598	0	0	1
NODE_0001773	0.995753357025221	0	0.00361701138398674
NODE_0001774	0.997115578790242	0.00122318585912229	0.00166123535063599
NODE_0001775	0.977535711543566	0.0157201725330721	0.00674411592336144
leaf_876	0	1	0
leaf_1818	1	0	0
NODE_0001776	0.997805145061237	0	0.00144738332096574
leaf_1826	1	0	0
NODE_0001777	0.992757792186614	0.00257739413317481	0.00466481368021135
leaf_298	1	0	0
NODE_0001778	0.98738908766593	0.00497748123220854	0.00763343110186177
leaf_704	1	0	0
leaf_797	0.830457898767667	0.0864624353214567	0.0830796659108759
NODE_0001779	0.983648576773536	0.00722909308666636	0.00912233013979751
NODE_0001780	0.789765344736375	0.201412821331663	0.00882183393196193
NODE_0001781	0.627932616883462	0.359268535356743	0.0127988477597953
leaf_2162	0	1	0
leaf_1964	0.569637200563611	0.365219189881563	0.0651436095548259
NODE_0001783	0.665093603928197	0.304351946721192	0.0305544493506116
leaf_400	1	0	0
leaf_2050	0.632121409940083	0.311817138315588	0.0560614517443284
NODE_0001784	0.774493311482533	0.212195016649985	0.0133116718674824
NODE_0001785	0.807884011054614	0.142274765126532	0.0498412238188531
leaf_179	1	0	0
leaf_1315	0	0	1
NODE_0001787	0.815410406396123	0.152245785297428	0.0323438083064483
leaf_887	0	1	0
leaf_1309	1	0	0
NODE_0001788	0.658213650874026	0.332842769784784	0.00894357934119032
NODE_0001789	0.337831019698885	0.619301614875621	0.0428673654254944
leaf_1393	0.333888696642147	0.601400925028125	0.0647103783297283
NODE_0001790	0.09474606076525	0.883822810768161	0.0214311284665889
leaf_815	0.111989639755161	0.844491419621642	0.0435189406231968
leaf_841	0	1	0
NODE_0001791	0.642414890610934	0.351597674865315	0.00598743452375118
NODE_0001792	0.0524592127880636	0.944804083964353	0.00273670324758301
leaf_1072	0	1	0
leaf_1735	0	1	0
NODE_0001793	0.992897604505109	0.00638249572317687	0
leaf_1438	1	0	0
leaf_1625	1	0	0
NODE_0001794	0.971539584681198	0.00334082218981977	0.0251195931289826
leaf_2218	0	0	1
NODE_0001795	0.997389162281763	0	0.00244089268273868
NODE_0001796	0.996186570196257	0	0.00352881202244541
leaf_2244	1	0	0
NODE_0001797	0.966521603223877	0.00341310246667748	0.0300652943094453
leaf_2309	0.906944966992569	0.0351605684015679	0.0578944646058629
NODE_0001798	0.934327901268716	0.00288843986468168	0.0627836588666024
leaf_1879	0	0	1
NODE_0001799	0.997913893843747	0	0.00192232066553723
leaf_1960	1	0	0
NODE_0001800	0.99983832058776	0	0
leaf_1688	1	0	0
leaf_1770	1	0	0
NODE_0001801	0.999994492370118	0	0
NODE_0001809	0.998782939120491	0	0
leaf_1231	1	0	0
leaf_1259	1	0	0
NODE_0001806	0.999782401126052	0	0
leaf_2315	1	0	0
NODE_0001807	0.999782921987175	0	0
leaf_1817	1	0	0
leaf_1922	1	0	0
NODE_0001802	0.987170567857273	0.00958139261964004	0.00324803952308729
leaf_1510	1	0	0
NODE_0001803	0.841196661169655	0.144748590205904	0.0140547486244413
leaf_560	1	0	0
NODE_0001804	0.0255571671456223	0.972009010523874	0.00243382233050331
leaf_573	0	1	0
leaf_997	0	1	0
NODE_0001810	0.999725563259346	0	0
leaf_2082	1	0	0
NODE_0001811	0.999651815205994	0	0
NODE_0001812	0.99977668172449	0	0
leaf_1440	1	0	0
leaf_1979	1	0	0
NODE_0001813	0.997812043287304	0	0.00185353712928521
leaf_1655	1	0	0
NODE_0001814	0.972235347351504	0.00473659197013228	0.0230280606783641
leaf_1155	1	0	0
NODE_0001815	0.412248628179606	0.117450877868025	0.470300493952369
leaf_202	0	1	0
leaf_764	0	0	1
NODE_0001816	0.999998266835551	0	0
NODE_0001862	0.786515059442686	0.191002633398802	0.0224823071585117
leaf_2343	0	1	0
NODE_0001863	0.803511622823643	0.148884524970397	0.0476038522059604
leaf_2344	1	0	0
NODE_0001864	0.306989846041429	0.266334312934161	0.42667584102441
leaf_1978	0	1	0
NODE_0001865	0.0104136880250294	0.00697058439770336	0.982615727577267
leaf_2023	0	0	1
leaf_2177	0	0	1
NODE_0001894	0.990742271407391	0	0.00893374546373236
NODE_0001895	0.995547899643724	0	0.00357799776445684
leaf_1653	1	0	0
NODE_0001896	0.997061169951897	0	0.00195056864751954
leaf_893	1	0	0
NODE_0001897	0.998687863264102	0	0
leaf_178	0	1	0
leaf_1063	1	0	0
NODE_0001899	0.996613144171665	0.00154263346541214	0.00184422236292324
leaf_843	0.934033311971884	0.0333288699299815	0.0326378180981346
leaf_852	1	0	0
NODE_0001900	0.892898511029153	0.00195178636249333	0.105149702608353
leaf_2134	1	0	0
leaf_2266	0.806866533223863	0.0552989741271406	0.137834492648996
NODE_0001902	0.0554490672197785	0.00116463073258017	0.943386302047641
leaf_2299	0	0	1
NODE_0001903	0.00619857570193515	0	0.993268510391476
NODE_0001904	0.00128887538558005	0	0.998361339201612
leaf_366	0	0	1
leaf_1789	0	0	1
NODE_0001905	0.00225227651157754	0	0.996748446594937
leaf_404	0	0	1
NODE_0001906	0.00290647094504662	0.0017371216375934	0.99535640741736
leaf_1139	0.0526655276915767	0.04953442870291	0.897800043605513
NODE_0001907	0	0	0.999084656413778
leaf_471	0	0	1
leaf_811	0	0	1
NODE_0001866	0.999482562313956	0	0
leaf_1541	1	0	0
NODE_0001867	0.999994208945984	0	0
leaf_2374	1	0	0
NODE_0001869	0.999105877238229	0	0
NODE_0001870	0.992613376788044	0	0.00660099771897216
leaf_2319	1	0	0
NODE_0001871	0.039037714314527	0.00521978801059762	0.955742497674875
leaf_413	0	0	1
NODE_0001872	0.0207679051512163	0.00403181207793878	0.975200282770845
leaf_153	0.15945100643201	0.149129169897724	0.691419823670266
leaf_1069	0	0	1
NODE_0001873	0.995879040854403	0.00158136175084673	0.00253959739475011
leaf_2247	0.933372558727082	0.0333672368605366	0.0332602044123811
NODE_0001874	0.999569752838372	0	0
leaf_1861	1	0	0
NODE_0001875	0.999879110294795	0	0
leaf_2075	1	0	0
NODE_0001876	0.999420133905381	0	0
leaf_668	1	0	0
NODE_0001877	0.999686999213352	0	0
NODE_0001878	0.996221261019136	0.0015390510668425	0.00223968791402169
leaf_1091	1	0	0
leaf_1206	0.925669930239064	0.0374441060123502	0.0368859637485859
NODE_0001879	0.999895593906693	0	0
leaf_1105	1	0	0
leaf_1126	1	0	0
NODE_0001880	0.999722507455028	0	0
leaf_2341	0.936847328557919	0.0320277102870923	0.0311249611549886
leaf_2365	1	0	0
NODE_0001882	0.992638173417028	0.00516187327567862	0.00219995330729355
NODE_0001883	0.229325142393121	0.719733465579951	0.0509413920269282
leaf_517	0	1	0
leaf_796	0.235057051626514	0.693760532201843	0.0711824161716437
NODE_0001884	0.999408219720341	0	0
leaf_2223	1	0	0
NODE_0001885	0.998059346176915	0.00164400540309921	0
leaf_1574	0	1	0
NODE_0001887	0.993943092352678	0.00274316302554234	0.00331374462177914
leaf_1385	1	0	0
leaf_1412	0.931616983750716	0.0344383636462452	0.0339446526030388
NODE_0001888	0.999433589563165	0	0
leaf_945	1	0	0
NODE_0001889	0.999638153979059	0	0
NODE_0001890	0.995336412859608	0.00192126845358465	0.00274231868680763
leaf_304	0.776832917868593	0.116023009414777	0.10714407271663
leaf_1172	1	0	0
NODE_0001891	0.999424185409031	0	0
leaf_1666	1	0	0
NODE_0001892	0.997848339136804	0	0.00140467704784871
leaf_57	1	0	0
leaf_134	1	0	0
NODE_0001817	0.999899032553084	0	0
NODE_0001818	0.999914640118372	0	0
leaf_2345	1	0	0
NODE_0001819	0.999906684213598	0	0
leaf_2224	1	0	0
NODE_0001820	0.999673915455595	0	0
NODE_0001821	0.999844419575504	0	0
leaf_1756	1	0	0
leaf_2004	1	0	0
NODE_0001822	0.996827264407582	0.00125024432548501	0.00192249126693337
leaf_1545	0.854086669837519	0.0747391515070223	0.0711741786554589
NODE_0001823	0.999102759529297	0	0
leaf_850	1	0	0
NODE_0001824	0.999516919967817	0	0
NODE_0001825	0.999663227487815	0	0
leaf_802	1	0	0
leaf_1191	1	0	0
NODE_0001826	0.997511293455667	0	0.00149229413893528
leaf_1701	1	0	0
NODE_0001827	0.838554266511995	0.0830224547334083	0.0784232787545963
leaf_670	0.790865743627917	0.108538057304644	0.10059619906744
leaf_863	0.790865743627917	0.108538057304644	0.10059619906744
NODE_0001828	0.999999024512969	0	0
NODE_0001835	0.998191513920849	0	0.00170811690207634
leaf_2303	1	0	0
NODE_0001836	0.95491019751096	0.00178442714177345	0.0433053753472669
leaf_1980	0	0	1
NODE_0001837	0.996832610822975	0	0.00278010282869289
leaf_1378	1	0	0
leaf_1647	1	0	0
NODE_0001829	0.999826197764762	0	0
leaf_1490	1	0	0
leaf_2154	1	0	0
NODE_0001831	0.963757110410035	0.00181832803585062	0.0344245615541141
leaf_825	0	0	1
NODE_0001832	0.998535496166434	0	0.00136896435526876
leaf_1269	1	0	0
leaf_1435	1	0	0
NODE_0001838	0.999845658971417	0	0
NODE_0001839	0.999829784278907	0	0
leaf_1947	1	0	0
NODE_0001840	0.999772004252369	0	0
leaf_1273	1	0	0
leaf_1505	1	0	0
NODE_0001841	0.999711804510835	0	0
leaf_1686	1	0	0
NODE_0001842	0.998131777178239	0	0.00123225679573032
leaf_380	1	0	0
NODE_0001843	0.993350948868491	0.0026545614814295	0.00399448965007988
NODE_0001844	0.999183461342052	0	0
leaf_650	1	0	0
leaf_907	1	0	0
NODE_0001845	0.910341739038488	0.0450613631904285	0.0445968977710838
leaf_968	0.806940196363602	0.0995677982668718	0.0934920053695259
leaf_1042	0.817659894682358	0.0938204011578602	0.0885197041597819
NODE_0001846	0.999814103747735	0	0
NODE_0001847	0.999806854086005	0	0
leaf_1886	1	0	0
NODE_0001848	0.999870336364818	0	0
NODE_0001849	0.999819423547159	0	0
leaf_1319	1	0	0
leaf_1777	1	0	0
NODE_0001850	0.999398271963248	0	0
leaf_1011	1	0	0
NODE_0001851	0.999597222167675	0	0
leaf_746	1	0	0
NODE_0001852	0.999602009038998	0	0
leaf_237	1	0	0
leaf_834	1	0	0
NODE_0001853	0.999401572171789	0	0
leaf_1148	1	0	0
NODE_0001854	0.999773672246395	0	0
leaf_1923	0.936893900433206	0.0319864710086316	0.0311196285581626
leaf_1648	0.874968439568652	0.0640324548513963	0.0609991055799519
NODE_0001859	0.999748565525088	0	0
leaf_1193	1	0	0
leaf_1858	1	0	0
NODE_0001856	0.99869690057566	0	0
leaf_1481	1	0	0
NODE_0001857	0.980641073493057	0.0158524578295632	0.00350646867738031
leaf_717	0	1	0
leaf_1224	1	0	0
NODE_0001908	0.99999554045276	0	0
NODE_0001934	0.993317030861182	0.00156306142713747	0.00511990771168069
leaf_2279	0.9310684311311	0.0333606689104369	0.0355708999584629
NODE_0001935	0.992074158058803	0	0.00705369729634677
leaf_338	1	0	0
NODE_0001936	0.984301732468556	0	0.0149824315450568
leaf_2033	1	0	0
NODE_0001937	0.668897782287078	0.0113172911908207	0.319784926522102
leaf_726	0.552887408260629	0.138527545031193	0.308585046708177
NODE_0001938	0.447153164898323	0.0042754141427874	0.54857142095889
leaf_1117	0	0	1
NODE_0001939	0.44877678491871	0.00535833780855967	0.54586487727273
leaf_687	0.42998085809948	0.0867576310732485	0.483261510827271
NODE_0001940	0.451054027383439	0.00207729833234437	0.546868674284217
leaf_962	1	0	0
leaf_1037	0	0	1
NODE_0001909	0.999097049041648	0	0
NODE_0001910	0.983303261018696	0.011543775171812	0.00515296380949172
leaf_316	0	1	0
NODE_0001911	0.99678738430827	0.00163703051434542	0.00157558517738407
leaf_259	1	0	0
leaf_1612	1	0	0
NODE_0001912	0.998707469741078	0.00114011820164084	0
leaf_1739	1	0	0
NODE_0001914	0.930949448567739	0.061630087939063	0.00742046349319824
leaf_1437	0	1	0
leaf_913	1	0	0
leaf_1363	0.795266093137727	0.127101819868396	0.0776320869938772
NODE_0001916	0.99270677982239	0.00576495938942189	0.00152826078818845
leaf_2025	1	0	0
NODE_0001917	0.00585330751410264	0.992771526720475	0.00137516576542192
leaf_638	0	1	0
NODE_0001918	0	0.999337016631002	0
leaf_352	0	1	0
NODE_0001919	0.00112239260762457	0.997846648656181	0.00103095873619429
leaf_123	0.0641515154719125	0.877109504535883	0.0587389799922041
leaf_342	0	1	0
NODE_0001921	0.991688903036792	0.00650442372642504	0.001806673236783
leaf_1471	0	1	0
NODE_0001922	0.999668810520404	0	0
leaf_2250	1	0	0
NODE_0001923	0.999786129433516	0	0
leaf_1891	1	0	0
NODE_0001924	0.999811319156646	0	0
leaf_2022	1	0	0
NODE_0001925	0.999310300775166	0	0
NODE_0001926	0.999728142748924	0	0
leaf_1220	1	0	0
NODE_0001927	0.99982693073206	0	0
leaf_660	1	0	0
leaf_736	1	0	0
NODE_0001928	0.99640207689024	0.00143835112319814	0.00215957198656221
leaf_554	0.763361997761643	0.123399408450979	0.113238593787377
NODE_0001929	0.999762668999263	0	0
NODE_0001930	0.999913253330881	0	0
leaf_1014	1	0	0
leaf_1230	1	0	0
NODE_0001931	0.999648467550675	0	0
leaf_568	1	0	0
NODE_0001932	0.997577583575409	0	0.00144553423206348
leaf_325	0.841168244852332	0.0816478719248589	0.0771838832228094
leaf_919	1	0	0
NODE_0001941	0.999247063915477	0	0
NODE_0001942	0.996653083506464	0.00116653454137592	0.00218038195216053
leaf_741	1	0	0
NODE_0001943	0.993185132342469	0.00269090357940338	0.00412396407812754
leaf_527	0.771764958895024	0.118568070650414	0.109666970454562
NODE_0001944	0.994306320154045	0.00229951658042116	0.00339416326553421
leaf_607	0.835465072114388	0.084423292333483	0.0801116355521292
leaf_1229	1	0	0
NODE_0001945	0.997635977623689	0.00181810463150013	0
NODE_0001946	0.878374727674934	0.11259153663279	0.00903373569227619
leaf_1661	0	1	0
NODE_0001947	0.936894905151048	0.0528240110081642	0.0102810838407877
leaf_1183	1	0	0
leaf_1417	0.879688690977282	0.0805056367073059	0.0398056723154121
NODE_0001948	0.999821218884229	0	0
leaf_2185	1	0	0
NODE_0001949	0.999531096149412	0	0
NODE_0001950	0.999904805816626	0	0
leaf_1821	1	0	0
leaf_1847	1	0	0
NODE_0001951	0.988127178729741	0	0.0112115731258186
leaf_456	1	0	0
NODE_0001952	0.958340670283701	0.00107507545517101	0.0405842542611282
leaf_451	0	0	1
leaf_538	1	0	0
NODE_0001953	0.993842761007122	0	0.00595371640521096
NODE_0001954	0.999130337576772	0	0
leaf_2425	1	0	0
NODE_0001955	0.99934410151644	0	0
NODE_0001956	0.999169939246269	0	0
NODE_0001957	0.999055583563593	0	0
leaf_2189	1	0	0
leaf_2048	1	0	0
NODE_0001959	0.105670202806747	0.879126138098913	0.01520365909434
leaf_197	0	1	0
leaf_842	0	1	0
NODE_0001960	0.999691260372271	0	0
NODE_0001961	0.998095675061817	0	0.00173275541899037
NODE_0001962	0.962401633769419	0.00283221557649647	0.0347661506540847
leaf_1158	0	0	1
leaf_1502	1	0	0
NODE_0001963	0.999588608220817	0	0
NODE_0001964	0.998797829789835	0	0
leaf_1054	1	0	0
leaf_1402	1	0	0
NODE_0001965	0.999444878331798	0	0
NODE_0001966	0.99955588856523	0	0
leaf_1029	1	0	0
leaf_1639	1	0	0
NODE_0001967	0.999790177728571	0	0
leaf_1371	1	0	0
leaf_1563	1	0	0
NODE_0001968	0.999429859027449	0	0
leaf_2186	1	0	0
NODE_0001969	0.989964451953496	0.0083412890615902	0.00169425898491391
NODE_0001970	0.00102808118017576	0.998799084294171	0
leaf_597	0	1	0
leaf_1240	0	1	0
leaf_1448	0	1	0
NODE_0001972	0.99916574282907	0	0
NODE_0001973	0.999842926595469	0	0
NODE_0001974	0.99920756219991	0	0
leaf_1147	1	0	0
leaf_1225	1	0	0
NODE_0001975	0.999821815612608	0	0
leaf_1594	1	0	0
leaf_1982	1	0	0
NODE_0001976	0.996992505312847	0.00131019563673861	0.00169729905041452
leaf_1506	0.85806500757174	0.0727569284309236	0.0691780639973365
NODE_0001977	0.999325960503022	0	0
NODE_0001978	0.993595308221109	0.0026351665248509	0.00376952525403981
leaf_888	1	0	0
leaf_1018	0.867867132760405	0.0672923523331073	0.0648405149064876
NODE_0001979	0.999810658832738	0	0
leaf_1542	1	0	0
NODE_0001980	0.999962979408702	0	0
leaf_1169	1	0	0
leaf_1199	1	0	0
NODE_0001981	0.97060302506678	0.0126959300746898	0.0167010448585299
leaf_77	1	0	0
leaf_420	0.91050149912372	0.0436412023323378	0.0458572985439424
NODE_0001983	0.99980817804987	0	0
leaf_2411	1	0	0
NODE_0001984	0.999262429058169	0	0
NODE_0001985	0.998928701468882	0	0
leaf_1924	1	0	0
NODE_0001986	0.996324441883123	0.00148201302949761	0.00219354508737961
leaf_1503	0.893621936042352	0.054018466559759	0.0523595973978889
leaf_1863	1	0	0
NODE_0001987	0.998986797171539	0	0
leaf_1844	1	0	0
NODE_0001988	0.99718312313624	0	0.00262765739400353
NODE_0001989	0.979673241201772	0	0.0195902634146882
NODE_0001990	0.973459947926088	0.00520639357275548	0.021333658501156
leaf_1711	0.785254184335468	0.10590442836707	0.108841387297462
NODE_0001991	0.998948295118766	0	0
leaf_938	1	0	0
leaf_1458	1	0	0
NODE_0001992	0.90091766889761	0.0016237476576391	0.0974585834447508
leaf_2184	0	0	1
NODE_0001993	0.981100240487566	0.00125366045352263	0.0176460990589119
leaf_1132	1	0	0
leaf_1434	1	0	0
NODE_0001994	0.999442475814995	0	0
NODE_0001995	0.999844703611202	0	0
leaf_1567	1	0	0
leaf_1795	1	0	0
NODE_0001996	0.999023291826313	0	0
leaf_1428	1	0	0
leaf_1519	0.891546262195	0.0551548452058121	0.0532988925991881
NODE_0001999	0.998582762245534	0	0
leaf_164	1	0	0
leaf_794	1	0	0
NODE_0002000	0.941187778619242	0.0193560377843537	0.0394561835964046
leaf_1520	0.853434443480396	0.0663634201449193	0.0802021363746846
NODE_0002001	0.888772328601629	0.0353447151675305	0.0758829562308408
leaf_1700	1	0	0
NODE_0002002	0.0577983576938183	0.00295166718795805	0.939249975118224
leaf_950	0	0	1
leaf_1267	0	0	1
NODE_0002004	0.048709219830207	0.944425148330458	0.00686563183933443
leaf_1211	0.0714488878203915	0.896780469900444	0.031770642279164
NODE_0002005	0.0143293150647432	0.982655927854893	0.0030147570803642
leaf_99	0	1	0
leaf_894	0	1	0
NODE_0002007	0.00910075922969216	0.988935590890099	0.00196364988020909
NODE_0002008	0	0.999300008719298	0
leaf_190	0	1	0
leaf_388	0	1	0
NODE_0002009	0.00327882075197234	0.99534219753583	0.00137898171219728
leaf_356	0	1	0
NODE_0002010	0	0.99963019856052	0
leaf_79	0	1	0
leaf_94	0	1	0
NODE_0002011	0.998301977676396	0	0.00141052439209126
NODE_0002012	0.979187535443223	0.0142863525317997	0.00652611202497714
NODE_0002013	0.796076498376605	0.17502679389707	0.0288967077263247
leaf_1539	0.607028088176565	0.25426062702592	0.138711284797515
NODE_0002014	0.536376632373619	0.452617819477175	0.011005548149206
NODE_0002015	0.063952446662051	0.931944305709041	0.0041032476289075
leaf_1862	0	1	0
NODE_0002016	0.0494196152221208	0.943265326016764	0.00731505876111483
leaf_680	0.117835777512051	0.80127619277375	0.0808880297141992
NODE_0002017	0.0340722901371975	0.958230185127472	0.00769752473533038
leaf_805	0	1	0
leaf_1171	0.056500511794823	0.912839915961967	0.0306595722432101
NODE_0002018	0.606419697083297	0.382298594763139	0.0112817081535642
leaf_1247	0.534364553532221	0.385435374176347	0.0802000722914322
NODE_0002019	0.68197800495509	0.313487749773289	0.0045342452716214
NODE_0002020	0.680896011470127	0.313067529098727	0.00603645943114683
leaf_849	0	1	0
leaf_1052	1	0	0
NODE_0002021	0.744436373036796	0.249633126878448	0.00593050008475596
leaf_1450	1	0	0
NODE_0002022	0.00551522569360137	0.993142084187151	0.0013426901192473
leaf_129	0	1	0
leaf_184	0	1	0
NODE_0002023	0.992603889382502	0.00325207511330474	0.00414403550419365
NODE_0002024	0.999894606814047	0	0
leaf_1902	1	0	0
leaf_2066	1	0	0
NODE_0002026	0.969986055795214	0.0129442226057384	0.0170697215990472
leaf_1323	0.909943516686764	0.0438709242644345	0.0461855590488017
NODE_0002027	0.970838704812212	0.0125690391135708	0.0165922560742172
leaf_965	0.910715041144378	0.0435241184308656	0.0457608404247569
NODE_0002028	0.999411292245988	0	0
leaf_291	1	0	0
leaf_417	1	0	0
NODE_0002029	0.988058975054266	0.0022371054938964	0.00970391945183742
leaf_739	0	0	1
NODE_0002030	0.999436551826548	0	0
leaf_2332	1	0	0
NODE_0002031	0.99972799320201	0	0
NODE_0002032	0.99556156680957	0.0033048356790818	0.00113359751134796
leaf_1452	1	0	0
NODE_0002033	0.928119666457656	0.0681507041994651	0.00372962934287908
leaf_1532	1	0	0
leaf_1559	0	1	0
NODE_0002034	0.999846212384277	0	0
NODE_0002035	0.99978988845914	0	0
leaf_1915	1	0	0
NODE_0002036	0.999189360537619	0	0
NODE_0002037	0.999814365180888	0	0
leaf_1511	1	0	0
leaf_1832	1	0	0
NODE_0002038	0.983636654726304	0.0114954553080962	0.00486788996559917
leaf_25	1	0	0
NODE_0002039	0.879977954644616	0.114064431676697	0.00595761367868654
leaf_730	1	0	0
leaf_785	0	1	0
NODE_0002040	0.999341143994	0	0
leaf_1361	1	0	0
NODE_0002041	0.997656331048429	0.00143633607441148	0
leaf_378	1	0	0
NODE_0002042	0.991640750432137	0.00658134653817389	0.00177790302968897
leaf_1794	1	0	0
NODE_0002045	0.929498871439789	0.0379607211553967	0.0325404074048146
leaf_1222	0.799247401201474	0.105902929863785	0.0948496689347409
leaf_1695	0.87321968133882	0.0669302092834982	0.0598501093776823
NODE_0002046	0.246111579143151	0.378683409738833	0.375205011118017
leaf_539	0	0	1
NODE_0002047	0.0227584884846645	0.941219566992312	0.0360219445230231
leaf_276	0	1	0
leaf_336	0	1	0
NODE_0002048	0.935798099521762	0.0573805184803858	0.00682138199785219
leaf_826	1	0	0
leaf_1468	0.843717559418595	0.101647714616471	0.0546347259649342
NODE_0002050	0.0268802491015101	0.968462302740074	0.00465744815841583
leaf_603	0.0868544349630783	0.848806545154126	0.0643390198827953
leaf_917	0	1	0
NODE_0002052	0.00368347311439016	0.991579456544997	0.00473707034061329
leaf_777	0	1	0
NODE_0002053	0.00278554888994927	0.97227522388809	0.0249392272219609
leaf_581	0	0	1
NODE_0002054	0	0.998478069323116	0.0013118587066884
leaf_545	0	1	0
leaf_752	0	1	0
NODE_0002055	0.999764254751846	0	0
leaf_2422	1	0	0
NODE_0002056	0.998614224974892	0	0.00122497257331597
NODE_0002057	0.918536062247503	0	0.0814160060692121
NODE_0002113	0.0124899681228425	0	0.987258746684971
leaf_2240	0	0	1
NODE_0002114	0.00290958314818302	0.00144006927748542	0.995650347574332
leaf_442	0	0	1
leaf_979	0	0	1
NODE_0002116	0.00235351202095198	0	0.997368508266271
NODE_0002117	0.00321136662489049	0.00147000934392295	0.995318624031187
leaf_1281	0	0	1
NODE_0002118	0.0235740312924987	0.0180800756981986	0.958345893009303
leaf_245	0	0	1
leaf_559	0.0586471656466865	0.0523335111817681	0.889019323171545
NODE_0002119	0	0	0.999745065690101
leaf_1895	0	0	1
NODE_0002121	0.0536383927237977	0.0513104080299691	0.895051199246233
leaf_269	0.188840493362576	0.192639108634992	0.618520398002432
leaf_1094	0.104291467434821	0.101877614790443	0.793830917774735
NODE_0002122	0	0	0.999610808668173
leaf_492	0	0	1
leaf_1513	0	0	1
NODE_0002123	0.967599103822452	0	0.0321695396968015
NODE_0002124	0.944749704072109	0.00144693173980187	0.0538033641880891
leaf_2239	1	0	0
NODE_0002125	0.502753929071857	0.0170296476098091	0.480216423318334
leaf_466	0.425020601585356	0.202291487889121	0.372687910525523
NODE_0002126	0.0402904716160834	0.00220355316309287	0.957505975220824
NODE_0002127	0	0	0.999309241506441
leaf_952	0	0	1
leaf_1080	0	0	1
NODE_0002128	0.0013063711904234	0	0.998609770523624
leaf_1558	0	0	1
leaf_358	0	0	1
leaf_693	0	0	1
NODE_0002130	0.997508403538007	0	0.00237854825506256
NODE_0002131	0.99933363180026	0	0
NODE_0002132	0.999604623756947	0	0
leaf_1140	1	0	0
leaf_1327	1	0	0
NODE_0002133	0.999897716412736	0	0
leaf_1953	1	0	0
leaf_2076	1	0	0
NODE_0002134	0.999900773096193	0	0
leaf_2107	1	0	0
NODE_0002135	0.999462087892462	0	0
leaf_1823	1	0	0
NODE_0002136	0.997409816608862	0.00104068984032026	0.00154949355081725
leaf_1001	0.829078816366713	0.0880500865594213	0.0828710970738659
leaf_1551	1	0	0
NODE_0002138	0.999405453785618	0	0
leaf_1275	1	0	0
NODE_0002139	0.999797244491857	0	0
leaf_1758	1	0	0
NODE_0002140	0.997994495602674	0	0.00198311375277822
leaf_1689	0	0	1
leaf_1934	1	0	0
NODE_0002142	0.999272149413342	0	0
leaf_1031	1	0	0
NODE_0002143	0.997388693450478	0	0.00161780479738901
leaf_1298	0.934737634715097	0.0328231504114285	0.032439214873474
leaf_1427	1	0	0
NODE_0002058	0.602071546661058	0.00861746085180117	0.38931099248714
leaf_2017	0.517855915129868	0.128825304540693	0.353318780329439
NODE_0002059	0.291186994376301	0	0.70835624827909
NODE_0002068	0.0201648769271938	0	0.979392264296617
